parentGroupCode,materialCode,parentGroupName,materialName,Alias,DESCRIPTION,UNITS,GST,BASE_PRICE
MG_CS0021,ML_MGCS21_021,Partition Glazing/panelling,Leaded glass_19mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_034,Glazing,Popular Toughened glass 8 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_026,Glazing,Popular plain glass 4 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_027,Glazing,Popular plain glass 5 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_053,Glazing,Performance Toughened glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_045,Glazing,Performance plain glass 6 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_047,Glazing,Performance plain glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_054,Glazing,Performance DGU glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_029,Glazing,Popular plain glass 8 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_063,Glazing,High Performance plain glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_052,Glazing,Performance Toughened glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_030,Glazing,Popular plain glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_064,Glazing,High Performance Toughened glass 6 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_066,Glazing,High Performance Toughened glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_057,Glazing,Performance DGU glass with toggle 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_031,Glazing,Popular plain glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_033,Glazing,Popular Toughened glass 6 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_071,Glazing,High Performance DGU glass with toggle 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_035,Glazing,Popular Toughened glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_036,Glazing,Popular Toughened glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_073,Glazing,High Performance DGU glass with toggle 16 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_076,Glazing,Ultra Performance plain glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_061,Glazing,High Performance plain glass 8 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_040,Glazing,Popular DGU glass with toggle 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_119,Glazing,Laminated glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_062,Glazing,High Performance plain glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_069,Glazing,High Performance DGU glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_070,Glazing,High Performance DGU glass 16 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_004,Partition Glazing/panelling,19mm thick tempered Glass,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_005,Partition Glazing/panelling,8mm thick Polycarbonate sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_081,Glazing,Ultra Performance Toughened glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_006,Partition Glazing/panelling,10mm thick Polycarbonate sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_083,Glazing,Ultra Performance DGU glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_008,Partition Glazing/panelling,10mm thick toughened glass,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_010,Partition Glazing/panelling,10mm thick tempered glass_Opaque enameled frit,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_085,Glazing,Ultra Performance DGU glass with toggle 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_087,Glazing,Ultra Performance DGU glass with toggle 16 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_014,Partition Glazing/panelling,Toughened Glass - 4mm thk,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_089,Glazing,Premium plain glass 8 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_092,Glazing,Premium Toughened glass 6 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_104,Glazing,Premium Ultima plain glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_018,Partition Glazing/panelling,Toughened Glass - 12mm thk,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_023,Glazing,Standard DGU glass with toggle 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_024,Glazing,Standard DGU glass with toggle 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_028,Glazing,Popular plain glass 6 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_068,Glazing,High Performance DGU glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_094,Glazing,Premium Toughened glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_102,Glazing,Premium Ultima plain glass 6 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_112,Glazing,Premium Ultima DGU glass 16 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_118,Glazing,Laminated glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0022,ML_MGCS22_004,Solar contol films,High Reflective,Alias,DESCRIPTION,BAGS,18,0
MG_CS0022,ML_MGCS22_007,Solar contol films,Designer Film,Alias,DESCRIPTION,BAGS,18,0
MG_CS0022,ML_MGCS22_001,Solar contol films,100% Opaque,Alias,DESCRIPTION,BAGS,18,0
MG_CS0022,ML_MGCS22_003,Solar contol films,25% Opaque,Alias,DESCRIPTION,BAGS,18,0
MG_CS0022,ML_MGCS22_005,Solar contol films,Medium Reflective,Alias,DESCRIPTION,BAGS,18,0
MG_CS0022,ML_MGCS22_002,Solar contol films,50% Opaque,Alias,DESCRIPTION,BAGS,18,0
MG_CS0022,ML_MGCS22_006,Solar contol films,Low Reflective,Alias,DESCRIPTION,BAGS,18,0
MG_CS0024,ML_MGCS24_005,Mirrored plastic,2mm thick polystyrene mirror sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0024,ML_MGCS24_006,Mirrored plastic,6mm thick polystyrene mirror sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0024,ML_MGCS24_004,Mirrored plastic,1.5mm thick polystyrene mirror sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0024,ML_MGCS24_009,Mirrored plastic,12mm thick polystyrene mirror sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0024,ML_MGCS24_002,Mirrored plastic,4mm thick acrylic mirror sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0024,ML_MGCS24_010,Mirrored plastic,16mm thick polystyrene mirror sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0024,ML_MGCS24_001,Mirrored plastic,3mm thick acrylic mirror sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0024,ML_MGCS24_007,Mirrored plastic,8mm thick polystyrene mirror sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0024,ML_MGCS24_008,Mirrored plastic,10mm thick polystyrene mirror sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0024,ML_MGCS24_003,Mirrored plastic,5mm thick acrylic mirror sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0025,ML_MGCS25_010,Glass block/brick,Thick faced glass block_100mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0025,ML_MGCS25_012,Glass block/brick,Fire rated glass block_100mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0025,ML_MGCS25_015,Glass block/brick,Ballistics Resistant Glass (Bulletproof glass),Alias,DESCRIPTION,BAGS,18,0
MG_CS0025,ML_MGCS25_014,Glass block/brick,Security Glass,Alias,DESCRIPTION,BAGS,18,0
MG_CS0025,ML_MGCS25_004,Glass block/brick,Fire rated glass block_30mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0025,ML_MGCS25_011,Glass block/brick,Solid galss block_100mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0025,ML_MGCS25_001,Glass block/brick,Hollow glass block_30mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0025,ML_MGCS25_002,Glass block/brick,Thick faced glass block_30mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0025,ML_MGCS25_005,Glass block/brick,Hollow glass block_80mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0025,ML_MGCS25_013,Glass block/brick,Radiation resistant Glass,Alias,DESCRIPTION,BAGS,18,0
MG_CS0025,ML_MGCS25_003,Glass block/brick,Solid galss block_30mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0025,ML_MGCS25_006,Glass block/brick,Thick faced glass block_80mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0025,ML_MGCS25_007,Glass block/brick,Solid galss block_80mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0025,ML_MGCS25_008,Glass block/brick,Fire rated glass block_80mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0025,ML_MGCS25_009,Glass block/brick,Hollow glass block_100mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_017,Steel,MS Angle 8' ht (40X40X5 mm),Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_019,Steel,65mm dia MS-Pipe (7.9kg/m),Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_002,Steel Framing,Colled Rolled Steel section,Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_013,Metal Railings,ERW -  Pipes & Tubes,Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_018,Helical Steel Plate,MS Helical steel Plate (3kg),Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_001,Louvered Equipment Enclosure,Mild Steel Sections,Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_003,Steel Framing,Built up Steel Section,Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_005,Metal Floor Plate,MS Chaquered Plates,Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_014,Metal Floor Plate,Aluminium plates,Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_009,Metal Railings,GI -  Pipes & Tubes,Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_011,Sheet Piling,MS Sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_004,Metal Floor Plate,MS Plates,Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_006,Steel,Structural Steel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_010,Sheet Piling,MS Hot rolled sections,Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_007,Steel,"MS -  Beams,  Channels, Plates, Chaquered Plates, Pipes & Tubes, Angles, Flats etc.",Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_012,Steel,"I - Sections, Pipes, Channels etc.",Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_016,Metal Floor Plate,Stainless steel_316 grade,Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_008,Metal Railings,MS -  Pipes & Tubes,Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_015,Metal Floor Plate,Stainless steel_304 grade,Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_020,Steel,80mm dia MS-Pipe (10kg/m),Alias,DESCRIPTION,BAGS,18,0
MG_CS0027,ML_MGCS27_021,Steel,100mm dia MS-Pipe (14.4kg/m),Alias,DESCRIPTION,BAGS,18,0
MG_CS0028,ML_MGCS28_001,Louvered Equipment Enclosure,Aluminium setions - Powder Coated Proprietory Louvered Enclosure,Alias,DESCRIPTION,BAGS,18,0
MG_CS0029,ML_MGCS29_004,Composite Roof panel,1.20 mm thick sheet with 48 kg/m3 and 50 mm thick insulation,Alias,DESCRIPTION,BAGS,18,0
MG_CS0029,ML_MGCS29_001,Acoustical Metal Decking,0.6 mm thick sheet with 16 kg/m3 and 50 mm thick insulation,Alias,DESCRIPTION,BAGS,18,0
MG_CS0029,ML_MGCS29_002,Composite Roof panel,0.8 mm thick sheet with 24 kg/m3 and 50 mm thick insulation,Alias,DESCRIPTION,BAGS,18,0
MG_CS0029,ML_MGCS29_003,Composite Roof panel,1.00 mm thick sheet with 32 kg/m3 and 50 mm thick insulation,Alias,DESCRIPTION,BAGS,18,0
MG_CS0033,ML_MGCS33_002,Water Proofing Product,Crystalline waterproofing admixtures,Alias,DESCRIPTION,BAGS,18,0
MG_CS0033,ML_MGCS33_001,Water Proofing Product,Water Proofing Material,Alias,DESCRIPTION,BAGS,18,0
MG_CS0034,ML_MGCS34_002,Stone,Dholpur stone_40mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0034,ML_MGCS34_004,Stone,Kota stone_25mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0034,ML_MGCS34_003,Stone,Dholpur stone_75mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0034,ML_MGCS34_005,Stone,Granite,Alias,DESCRIPTION,BAGS,18,0
MG_CS0034,ML_MGCS34_001,Stone,Kota Stone,Alias,DESCRIPTION,BAGS,18,0
MG_CS0036,ML_MGCS36_003,Oil,Lineseed oil,Alias,DESCRIPTION,BAGS,18,0
MG_CS0036,ML_MGCS36_005,Oil,Terpentine Oil,Alias,DESCRIPTION,BAGS,18,0
MG_CS0036,ML_MGCS36_002,Oil,Spirit,Alias,DESCRIPTION,BAGS,18,0
MG_CS0036,ML_MGCS36_001,Oil,Kerosene oil,Alias,DESCRIPTION,BAGS,18,0
MG_CS0036,ML_MGCS36_004,Oil,Shuttering oil,Alias,DESCRIPTION,BAGS,18,0
MG_CS0041,ML_MGCS41_001,Coupler,Coupler 08mmdia,Alias,DESCRIPTION,BAGS,18,0
MG_CS0041,ML_MGCS41_004,Coupler,Coupler 16mmdia,Alias,DESCRIPTION,BAGS,18,0
MG_CS0041,ML_MGCS41_003,Coupler,Coupler 12mmdia,Alias,DESCRIPTION,BAGS,18,0
MG_CS0041,ML_MGCS41_007,Coupler,Coupler 32mmdia,Alias,DESCRIPTION,BAGS,18,0
MG_CS0041,ML_MGCS41_006,Coupler,Coupler 25mmdia,Alias,DESCRIPTION,BAGS,18,0
MG_CS0041,ML_MGCS41_002,Coupler,Coupler 10mmdia,Alias,DESCRIPTION,BAGS,18,0
MG_CS0041,ML_MGCS41_005,Coupler,Coupler 20mmdia,Alias,DESCRIPTION,BAGS,18,0
MG_CS0042,ML_MGCS42_001,Grout,Grouting Material,Alias,DESCRIPTION,BAGS,18,0
MG_CS0043,ML_MGCS43_001,Tendons,"Tendons 5"" dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0043,ML_MGCS43_002,Tendons,"Tendons 6"" dia",Alias,DESCRIPTION,BAGS,18,0
MG_CS0044,ML_MGCS44_002,Strand,Strands 12 nos. 7mm dia wires,Alias,DESCRIPTION,BAGS,18,0
MG_CS0044,ML_MGCS44_003,Strand,Strands 12 nos. 8mm dia wires,Alias,DESCRIPTION,BAGS,18,0
MG_CS0044,ML_MGCS44_001,Strand,Strands 12 nos. 5mm dia wires,Alias,DESCRIPTION,BAGS,18,0
MG_CS0044,ML_MGCS44_004,Strand,13mm dia wires,Alias,DESCRIPTION,BAGS,18,0
MG_CS0045,ML_MGCS45_001,Wedge,Wedges,Alias,DESCRIPTION,BAGS,18,0
MG_CS0046,ML_MGCS46_001,Endplug,End Plugs,Alias,DESCRIPTION,BAGS,18,0
MG_CS0048,ML_MGCS48_001,Sleeves,PVC Sleeves,Alias,DESCRIPTION,BAGS,18,0
MG_CS0048,ML_MGCS48_002,Steel,"MS -  Beams,  Channels, Plates, Chaquered Plates, Pipes & Tubes, Angles, Flats etc.",Alias,DESCRIPTION,BAGS,18,0
MG_CS0049,ML_MGCS49_001,Welded wire fabric,Welded wire fabric 4 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0049,ML_MGCS49_002,Welded wire fabric,Welded wire fabric 5 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0052,ML_MGCS52_004,Preast Concrete Bollard,300x300x1760mm_M-30 grade,Alias,DESCRIPTION,BAGS,18,0
MG_CS0052,ML_MGCS52_006,Preast Concrete Bollard,150mm diax950mm_M-30 grade,Alias,DESCRIPTION,BAGS,18,0
MG_CS0052,ML_MGCS52_007,Preast Concrete Bollard,300mm diax918mm_M-30 grade,Alias,DESCRIPTION,BAGS,18,0
MG_CS0052,ML_MGCS52_008,Preast Concrete Bollard,75mm diax950mm_M-30 grade,Alias,DESCRIPTION,BAGS,18,0
MG_CS0052,ML_MGCS52_003,Preast Concrete Bollard,600mm Dia - 1220mm long,Alias,DESCRIPTION,BAGS,18,0
MG_CS0052,ML_MGCS52_005,Preast Concrete Bollard,300x300x600mm_M-30 grade,Alias,DESCRIPTION,BAGS,18,0
MG_CS0052,ML_MGCS52_010,Preast Concrete Bollard,780x430x350mm_M-30 grade,Alias,DESCRIPTION,BAGS,18,0
MG_CS0052,ML_MGCS52_002,Preast Concrete Bollard,450mm Dia - 1220mm long,Alias,DESCRIPTION,BAGS,18,0
MG_CS0052,ML_MGCS52_001,Preast Concrete Bollard,375mm Dia- 1220mm long,Alias,DESCRIPTION,BAGS,18,0
MG_CS0052,ML_MGCS52_009,Preast Concrete Bollard,150mm diax918mm_M-30 grade,Alias,DESCRIPTION,BAGS,18,0
MG_CS0052,ML_MGCS52_011,Preast Concrete Bollard,880x430x450mm_M-30 grade,Alias,DESCRIPTION,BAGS,18,0
MG_CS0054,ML_MGCS54_001,Precast Concrete Splash Block,"30""x12""x3"" THk.",Alias,DESCRIPTION,BAGS,18,0
MG_CS0054,ML_MGCS54_002,Precast Concrete Splash Block,"20""x12""x3"" thk.",Alias,DESCRIPTION,BAGS,18,0
MG_CS0056,ML_MGCS56_003,mordant solution,Copper chloride,Alias,DESCRIPTION,BAGS,18,0
MG_CS0056,ML_MGCS56_004,mordant solution,Copper nitrate,Alias,DESCRIPTION,BAGS,18,0
MG_CS0056,ML_MGCS56_005,mordant solution,Ammonium chloride,Alias,DESCRIPTION,BAGS,18,0
MG_CS0056,ML_MGCS56_002,mordant solution,Hydrochlorinc Acid,Alias,DESCRIPTION,BAGS,18,0
MG_CS0056,ML_MGCS56_001,mordant solution,Copper acetate,Alias,DESCRIPTION,BAGS,18,0
MG_CS0059,ML_MGCS59_002,Polythene sheet,High Density Polyethylene Sheet 3mm thk.,Alias,DESCRIPTION,BAGS,18,0
MG_CS0059,ML_MGCS59_001,Polythene sheet,High Density Polyethylene Sheet 2mm thk.,Alias,DESCRIPTION,BAGS,18,0
MG_CS0059,ML_MGCS59_003,Polythene sheet,High Density Polyethylene Sheet 4mm thk.,Alias,DESCRIPTION,BAGS,18,0
MG_CS0059,ML_MGCS59_004,Polythene sheet,High Density Polyethylene Sheet 6mm thk.,Alias,DESCRIPTION,BAGS,18,0
MG_CS0059,ML_MGCS59_005,Polythene sheet,Vapour Barrier membrane,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_025,Insulator,Expanded Polystyrene Insulation 38Kg/m11,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_010,Insulator,"Extruded polysterene Board 75mm thick, Density 32-35Kg/m3",Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_006,Insulator,Polystyrene inserts,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_016,Insulator,Expanded Polystyrene Insulation 12Kg/m3,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_008,Insulator,Plastic Fibre,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_018,Insulator,Expanded Polystyrene Insulation 19Kg/m6,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_021,Insulator,Expanded Polystyrene Insulation 25Kg/m4,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_011,Insulator,"Extruded polysterene Board 100mm thick, Density 32-35Kg/m3",Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_022,Insulator,Expanded Polystyrene Insulation 26Kg/m9,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_012,Insulator,"Extruded polysterene Board 100mm thick, Density 40Kg/m3",Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_020,Insulator,Expanded Polystyrene Insulation 22Kg/m8,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_024,Insulator,Expanded Polystyrene Insulation 35Kg/m11,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_004,Insulator,Fiber Glass Board,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_019,Insulator,Expanded Polystyrene Insulation 21Kg/m7,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_023,Insulator,Expanded Polystyrene Insulation 29Kg/m10,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_001,Insulator,"Extruded polysterene Board 50mm  thick, Density 32-35Kg/m3",Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_003,Insulator,Rock wool Sandwitch panel Board,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_014,Insulator,"Extruded polysterene Board 50mm  thick, Density 40Kg/m3",Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_026,Insulator,Expanded Polystyrene Insulation 48Kg/m11,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_005,Insulator,Calcium silicate board-8mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_002,Insulator,"Extruded polysterene Board 25mm thick, Density 32-35Kg/m3",Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_007,Insulator,Polyisocyanurate insulation board,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_013,Insulator,"Extruded polysterene Board 75mm thick, Density 40Kg/m3",Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_017,Insulator,Expanded Polystyrene Insulation 18Kg/m5,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_009,Insulator,Cotton Wool,Alias,DESCRIPTION,BAGS,18,0
MG_CS0060,ML_MGCS60_015,Insulator,"Extruded polysterene Board 25mm thick,Density 40Kg/m3",Alias,DESCRIPTION,BAGS,18,0
MG_CS0066,ML_MGCS66_002,Backer Rod,Backer Rod Closed Cell,Alias,DESCRIPTION,BAGS,18,0
MG_CS0066,ML_MGCS66_001,Backer Rod,Backer Rod Open Cell,Alias,DESCRIPTION,BAGS,18,0
MG_CS0067,ML_MGCS67_001,Sealent,Silicon Sealant,Alias,DESCRIPTION,BAGS,18,0
MG_CS0067,ML_MGCS67_002,Sealent,Polysulphide sealant,Alias,DESCRIPTION,BAGS,18,0
MG_CS0067,ML_MGCS174_003,Sealant,Weather sealant DC789,Alias,DESCRIPTION,BAGS,18,0
MG_CS0069,ML_MGCS69_001,Compaction Grouting,Cellular Concrete,Alias,DESCRIPTION,BAGS,18,0
MG_CS0070,ML_MGCS70_002,Hiring charge of Electirc Pump Dewatering including POL component,Electric Pump- Shallow Well Point System,Alias,DESCRIPTION,BAGS,18,0
MG_CS0070,ML_MGCS70_003,Hiring charge of Electirc Pump Dewatering including POL component,Electric Pump- Deep Well Point system,Alias,DESCRIPTION,BAGS,18,0
MG_CS0070,ML_MGCS70_001,Hiring charge of Electirc Pump Dewatering including POL component,Sump & Pump Electric,Alias,DESCRIPTION,BAGS,18,0
MG_CS0070,ML_MGCS70_004,Hiring charge of Electirc Pump Dewatering including POL component,Electric Pump- Eductor System,Alias,DESCRIPTION,BAGS,18,0
MG_CS0071,ML_MGCS71_003,Hiring charge of Diesel Pump Dewatering including POL component,Diesel Pump- Deep Well Point system,Alias,DESCRIPTION,BAGS,18,0
MG_CS0071,ML_MGCS71_002,Hiring charge of Diesel Pump Dewatering including POL component,Diesel Pump- Shallow Well Point System,Alias,DESCRIPTION,BAGS,18,0
MG_CS0071,ML_MGCS71_001,Hiring charge of Diesel Pump Dewatering including POL component,Sump & Pump Diesel,Alias,DESCRIPTION,BAGS,18,0
MG_CS0071,ML_MGCS71_004,Hiring charge of Diesel Pump Dewatering including POL component,Diesel Pump- Eductor System,Alias,DESCRIPTION,BAGS,18,0
MG_CS0072,ML_MGCS72_001,Hiring charge of Pneumatic  Pump Dewatering including POL component,Sump & Pump (Pneumatic),Alias,DESCRIPTION,BAGS,18,0
MG_CS0072,ML_MGCS72_004,Hiring charge of Pneumatic  Pump Dewatering including POL component,Pneumatic Pump- Eductor System,Alias,DESCRIPTION,BAGS,18,0
MG_CS0072,ML_MGCS72_002,Hiring charge of Pneumatic  Pump Dewatering including POL component,Pneumatic Pump- Shallow Well Point System,Alias,DESCRIPTION,BAGS,18,0
MG_CS0072,ML_MGCS72_003,Hiring charge of Pneumatic  Pump Dewatering including POL component,Pneumatic Pump- Deep Well Point system,Alias,DESCRIPTION,BAGS,18,0
MG_CS0073,ML_MGCS73_001,Glass Fibre Faced Panel,Glass-Fiber-Reinforced Cementitious Panels - 3.00 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0073,ML_MGCS73_002,Glass Fibre Faced Panel,Glass-Fiber-Reinforced Cementitious Panels - 4.00 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0073,ML_MGCS73_004,Glass Fibre Faced Panel,Glass-Fiber-Reinforced Cementitious Panels - 6.00 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0073,ML_MGCS73_005,Glass Fibre Faced Panel,Glass-Fiber-Reinforced Cementitious Panels - 8.00 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0073,ML_MGCS73_006,Glass Fibre Faced Panel,Glass-Fiber-Reinforced Cementitious Panels - 10.00 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0073,ML_MGCS73_003,Glass Fibre Faced Panel,Glass-Fiber-Reinforced Cementitious Panels - 5.00 mm thick,Alias,DESCRIPTION,BAGS,18,0
